Order_ID,Rating
CH-2020-002542,5
SI-2020-002543,5
RU-2020-002544,5
RU-2020-002545,5
RU-2020-002546,5
IN-2020-002547,4
IN-2020-002548,2
MA-2020-002549,3
IN-2020-002550,4
IN-2020-002551,5
JA-2020-002552,5
IN-2020-002553,4
IN-2020-002554,4
IN-2020-002555,5
CH-2020-002556,4
CH-2020-002557,4
MA-2020-002558,3
SI-2020-002559,5
IN-2020-002560,4
CH-2020-002561,5
JA-2020-002562,3
MA-2020-002563,4
IN-2020-002564,4
SI-2020-002565,5
MA-2020-002566,4
JA-2020-002567,4
IN-2020-002568,4
CH-2020-002569,5
IN-2020-002570,5
CH-2020-002571,1
JA-2020-002572,2
MA-2020-002573,3
IN-2020-002574,4
IN-2020-002575,5
JA-2020-002576,2
CH-2020-002577,5
CH-2020-002578,5
JA-2020-002579,1
JA-2020-002580,3
CH-2020-002581,5
SI-2020-002582,1
IN-2020-002583,4
CH-2020-002584,5
CH-2020-002585,5
SI-2020-002586,5
RU-2020-002587,5
CH-2020-002588,5
JA-2020-002589,4
IN-2020-002590,4
RU-2020-002591,2
JA-2020-002592,4
CH-2020-002593,4
IN-2020-002594,4
JA-2020-002595,2
CH-2020-002596,5
CH-2020-002597,2
JA-2020-002598,1
JA-2020-002599,1
IN-2020-002600,5
CH-2020-002601,5
MA-2020-002602,4
RU-2020-002603,4
RU-2020-002604,5
IN-2020-002605,5
RU-2020-002606,5
IN-2020-002607,5
IN-2020-002608,3
JA-2020-002609,5
IN-2020-002610,1
JA-2020-002611,4
MA-2020-002612,5
JA-2020-002613,5
RU-2020-002614,5
JA-2020-002615,5
IN-2020-002616,5
JA-2020-002617,5
JA-2020-002618,4
JA-2020-002619,5
IN-2020-002620,3
IN-2020-002621,5
IN-2020-002622,5
JA-2020-002623,5
SI-2020-002624,5
IN-2020-002625,1
IN-2020-002626,4
JA-2020-002627,5
IN-2020-002628,4
CH-2020-002629,5
JA-2020-002630,4
RU-2020-002631,1
RU-2020-002632,4
IN-2020-002633,4
JA-2020-002634,3
IN-2020-002635,5
RU-2020-002636,4
IN-2020-002637,1
JA-2020-002638,1
RU-2020-002639,5
IN-2020-002640,4
IN-2020-002641,5
SI-2020-002642,4
CH-2020-002643,5
JA-2020-002644,1
SI-2020-002645,5
CH-2020-002646,5
JA-2020-002647,5
CH-2020-002648,5
CH-2020-002649,3
CH-2020-002650,4
IN-2020-002651,5
IN-2020-002652,5
SI-2020-002653,4
MA-2020-002654,4
JA-2020-002655,5
RU-2020-002656,5
MA-2020-002657,4
IN-2020-002658,4
IN-2020-002659,5
JA-2020-002660,5
SI-2020-002661,5
SI-2020-002662,5
JA-2020-002663,5
IN-2020-002664,4
CH-2020-002665,4
IN-2020-002666,5
CH-2020-002667,4
IN-2020-002668,5
IN-2020-002669,5
IN-2020-002670,5
IN-2020-002671,2
MA-2020-002672,5
MA-2020-002673,5
RU-2020-002674,5
SI-2020-002675,3
IN-2020-002676,3
JA-2020-002677,5
IN-2020-002678,5
JA-2020-002679,4
CH-2020-002680,1
IN-2020-002681,5
IN-2020-002682,2
SI-2020-002683,3
IN-2020-002684,5
IN-2020-002685,4
JA-2020-002686,4
IN-2020-002687,4
JA-2020-002688,5
CH-2020-002689,4
IN-2020-002690,4
RU-2020-002691,5
IN-2020-002692,5
MA-2020-002693,3
IN-2020-002694,2
JA-2020-002695,5
IN-2020-002696,4
CH-2020-002697,4
SI-2020-002698,5
IN-2020-002699,5
RU-2020-002700,5
CH-2020-002701,5
RU-2020-002702,5
MA-2020-002703,5
JA-2020-002704,5
CH-2020-002705,3
SI-2020-002706,5
JA-2020-002707,5
IN-2020-002708,5
JA-2020-002709,5
JA-2020-002710,5
IN-2020-002711,5
IN-2020-002712,2
JA-2020-002713,4
IN-2020-002714,5
RU-2020-002715,4
IN-2020-002716,5
RU-2020-002717,4
IN-2020-002718,5
CH-2020-002719,3
SI-2020-002720,5
IN-2020-002721,4
IN-2020-002722,4
JA-2020-002723,2
MA-2020-002724,1
IN-2020-002725,4
SI-2020-002726,3
JA-2020-002727,4
IN-2020-002728,4
MA-2020-002729,5
IN-2020-002730,5
JA-2020-002731,5
IN-2020-002732,3
MA-2020-002733,5
IN-2020-002734,5
JA-2020-002735,3
CH-2020-002736,5
JA-2020-002737,5
SI-2020-002738,5
RU-2020-002739,5
SI-2020-002740,5
CH-2020-002741,1
JA-2020-002742,5
MA-2020-002743,3
JA-2020-002744,5
CH-2020-002745,5
CH-2020-002746,4
IN-2020-002747,4
IN-2020-002748,4
JA-2020-002749,5
MA-2020-002750,5
JA-2020-002751,5
IN-2020-002752,5
RU-2020-002753,5
JA-2020-002754,5
IN-2020-002755,5
IN-2020-002756,5
IN-2020-002757,5
SI-2020-002758,5
MA-2020-002759,3
IN-2020-002760,4
CH-2020-002761,3
CH-2020-002762,4
IN-2020-002763,2
IN-2020-002764,5
JA-2020-002765,4
MA-2020-002766,4
CH-2020-002767,3
RU-2020-002768,5
IN-2020-002769,5
IN-2020-002770,1
RU-2020-002771,4
IN-2020-002772,4
JA-2020-002773,5
JA-2020-002774,5
RU-2020-002775,5
CH-2020-002776,3
IN-2020-002777,5
RU-2020-002778,4
JA-2020-002779,5
CH-2020-002780,5
SI-2020-002781,5
MA-2020-002782,2
IN-2020-002783,5
CH-2020-002784,5
IN-2020-002785,5
IN-2020-002786,3
IN-2020-002787,5
JA-2020-002788,3
IN-2020-002789,1
JA-2020-002790,4
RU-2020-002791,5
IN-2020-002792,5
IN-2020-002793,4
RU-2020-002794,1
MA-2020-002795,5
SI-2020-002796,4
JA-2020-002797,4
IN-2020-002798,5
SI-2020-002799,5
SI-2020-002800,3
MA-2020-002801,5
JA-2020-002802,5
IN-2020-002803,5
IN-2020-002804,1
CH-2020-002805,2
RU-2020-002806,4
JA-2020-002807,5
IN-2020-002808,5
SI-2020-002809,1
IN-2020-002810,3
JA-2020-002811,5
IN-2020-002812,4
CH-2020-002813,5
SI-2020-002814,5
CH-2020-002815,5
CH-2020-002816,5
IN-2020-002817,1
CH-2020-002818,5
IN-2020-002819,5
RU-2020-002820,4
SI-2020-002821,1
IN-2020-002822,5
JA-2020-002823,5
MA-2020-002824,1
IN-2020-002825,1
IN-2020-002826,2
MA-2020-002827,4
IN-2020-002828,5
IN-2020-002829,5
JA-2020-002830,5
IN-2020-002831,4
IN-2020-002832,4
SI-2020-002833,3
IN-2020-002834,5
IN-2020-002835,5
IN-2020-002836,5
SI-2020-002837,3
RU-2020-002838,5
IN-2020-002839,1
JA-2020-002840,5
IN-2020-002841,5
IN-2020-002842,5
IN-2020-002843,5
SI-2020-002844,5
RU-2020-002845,5
IN-2020-002846,1
JA-2020-002847,3
IN-2020-002848,5
IN-2020-002849,2
IN-2020-002850,1
IN-2020-002851,4
MA-2020-002852,3
CH-2020-002853,5
JA-2020-002854,5
JA-2020-002855,5
IN-2020-002856,1
SI-2020-002857,5
CH-2020-002858,3
JA-2020-002859,5
IN-2020-002860,3
JA-2020-002861,5
JA-2020-002862,5
IN-2020-002863,5
IN-2020-002864,5
IN-2020-002865,2
MA-2020-002866,5
JA-2020-002867,5
IN-2020-002868,4
JA-2020-002869,5
SI-2020-002870,4
CH-2020-002871,4
IN-2020-002872,5
IN-2020-002873,5
CH-2020-002874,5
IN-2020-002875,2
JA-2020-002876,1
RU-2020-002877,5
CH-2020-002878,5
IN-2020-002879,5
JA-2020-002880,5
IN-2020-002881,5
IN-2020-002882,5
IN-2020-002883,5
JA-2020-002884,2
SI-2020-002885,4
CH-2020-002886,5
IN-2020-002887,1
JA-2020-002888,3
IN-2020-002889,5
IN-2020-002890,5
JA-2020-002891,5
JA-2020-002892,5
IN-2020-002893,5
JA-2020-002894,5
IN-2020-002895,5
IN-2020-002896,5
IN-2020-002897,5
RU-2020-002898,5
JA-2020-002899,1
IN-2020-002900,5
IN-2020-002901,1
JA-2020-002902,3
IN-2020-002903,5
IN-2020-002904,1
IN-2020-002905,5
SI-2020-002906,5
JA-2020-002907,5
SI-2020-002908,4
MA-2020-002909,5
RU-2020-002910,5
IN-2020-002911,4
IN-2020-002912,3
RU-2020-002913,5
IN-2020-002914,5
SI-2020-002915,5
MA-2020-002916,5
IN-2020-002917,5
RU-2020-002918,3
SI-2020-002919,5
IN-2020-002920,5
IN-2020-002921,5
IN-2020-002922,5
SI-2020-002923,1
JA-2020-002924,4
IN-2020-002925,5
JA-2020-002926,3
SI-2020-002927,4
IN-2020-002928,5
SI-2020-002929,5
JA-2020-002930,4
IN-2020-002931,3
IN-2020-002932,5
IN-2020-002933,4
JA-2020-002934,5
IN-2020-002935,5
CH-2020-002936,4
MA-2020-002937,5
IN-2020-002938,4
CH-2020-002939,5
IN-2020-002940,2
CH-2020-002941,2
CH-2020-002942,5
RU-2020-002943,5
IN-2020-002944,5
IN-2020-002945,3
IN-2020-002946,5
IN-2020-002947,5
IN-2020-002948,5
JA-2020-002949,5
IN-2020-002950,4
IN-2020-002951,4
IN-2020-002952,5
RU-2020-002953,4
CH-2020-002954,2
RU-2020-002955,4
CH-2020-002956,2
IN-2020-002957,5
IN-2020-002958,4
CH-2020-002959,5
JA-2020-002960,5
IN-2020-002961,5
MA-2020-002962,4
RU-2020-002963,5
IN-2020-002964,5
IN-2020-002965,3
CH-2020-002966,5
IN-2020-002967,5
IN-2020-002968,5
RU-2020-002969,3
JA-2020-002970,4
MA-2020-002971,5
IN-2020-002972,4
MA-2020-002973,5
IN-2020-002974,3
IN-2020-002975,4
IN-2020-002976,1
JA-2020-002977,3
IN-2020-002978,3
IN-2020-002979,4
IN-2020-002980,2
IN-2020-002981,2
IN-2020-002982,4
IN-2020-002983,4
IN-2020-002984,5
RU-2020-002985,3
JA-2020-002986,5
RU-2020-002987,5
MA-2020-002988,5
JA-2020-002989,2
MA-2020-002990,5
RU-2020-002991,5
JA-2020-002992,5
IN-2020-002993,4
IN-2020-002994,4
IN-2020-002995,4
JA-2020-002996,4
MA-2020-002997,5
IN-2020-002998,4
IN-2020-002999,5
JA-2020-003000,4
MA-2020-003001,4
CH-2020-003002,3
IN-2020-003003,4
IN-2020-003004,4
IN-2020-003005,4
RU-2020-003006,5
MA-2020-003007,3
JA-2020-003008,4
IN-2020-003009,5
MA-2020-003010,4
SI-2020-003011,3
IN-2020-003012,5
RU-2020-003013,4
IN-2020-003014,3
IN-2020-003015,5
IN-2020-003016,3
JA-2020-003017,5
IN-2020-003018,3
IN-2020-003019,5
JA-2020-003020,5
JA-2020-003021,3
IN-2020-003022,2
JA-2020-003023,4
CH-2020-003024,4
JA-2020-003025,4
SI-2020-003026,1
SI-2020-003027,4
SI-2020-003028,5
JA-2020-003029,4
IN-2020-003030,5
JA-2020-003031,2
IN-2020-003032,1
SI-2020-003033,5
RU-2020-003034,4
IN-2020-003035,5
RU-2020-003036,5
JA-2020-003037,3
IN-2020-003038,5
JA-2020-003039,5
JA-2020-003040,5
IN-2020-003041,3
JA-2020-003042,5
IN-2020-003043,3
MA-2020-003044,5
SI-2020-003045,2
RU-2020-003046,5
RU-2020-003047,3
RU-2020-003048,5
RU-2020-003049,5
JA-2020-003050,5
JA-2020-003051,4
CH-2020-003052,5
IN-2020-003053,4
RU-2020-003054,5
SI-2020-003055,5
MA-2020-003056,5
JA-2020-003057,5
IN-2020-003058,5
CH-2020-003059,5
MA-2020-003060,4
MA-2020-003061,1
IN-2020-003062,3
IN-2020-003063,4
MA-2020-003064,5
CH-2020-003065,5
MA-2020-003066,4
IN-2020-003067,5
JA-2020-003068,1
JA-2020-003069,5
JA-2020-003070,4
IN-2020-003071,3
IN-2020-003072,5
IN-2020-003073,5
SI-2020-003074,5
SI-2020-003075,5
IN-2020-003076,4
IN-2020-003077,4
JA-2020-003078,5
CH-2020-003079,5
JA-2020-003080,5
MA-2020-003081,5
SI-2020-003082,5
SI-2020-003083,4
JA-2020-003084,5
CH-2020-003085,1
JA-2020-003086,1
IN-2020-003087,5
RU-2020-003088,4
IN-2020-003089,5
RU-2020-003090,4
IN-2020-003091,3
CH-2020-003092,5
IN-2020-003093,4
IN-2020-003094,5
JA-2020-003095,2
IN-2020-003096,5
IN-2020-003097,3
IN-2020-003098,5
RU-2020-003099,4
CH-2020-003100,5
JA-2020-003101,3
CH-2020-003102,4
IN-2020-003103,1
MA-2020-003104,4
IN-2020-003105,4
RU-2020-003106,5
JA-2020-003107,2
SI-2020-003108,5
MA-2020-003109,5
JA-2020-003110,5
IN-2020-003111,5
MA-2020-003112,1
IN-2020-003113,4
CH-2020-003114,5
MA-2020-003115,5
IN-2020-003116,4
RU-2020-003117,1
MA-2020-003118,5
IN-2020-003119,5
CH-2020-003120,5
SI-2020-003121,5
SI-2020-003122,2
IN-2020-003123,3
IN-2020-003124,5
JA-2020-003125,3
SI-2020-003126,2
JA-2020-003127,4
IN-2020-003128,5
IN-2020-003129,4
JA-2020-003130,5
SI-2020-003131,5
MA-2020-003132,5
CH-2020-003133,5
RU-2020-003134,5
JA-2020-003135,5
IN-2020-003136,4
CH-2020-003137,5
MA-2020-003138,4
RU-2020-003139,4
SI-2020-003140,5
IN-2020-003141,5
SI-2020-003142,5
RU-2020-003143,4
IN-2020-003144,5
SI-2020-003145,4
CH-2020-003146,3
SI-2020-003147,5
MA-2020-003148,3
CH-2020-003149,2
IN-2020-003150,2
IN-2020-003151,4
SI-2020-003152,3
CH-2020-003153,2
MA-2020-003154,5
SI-2020-003155,5
IN-2020-003156,3
RU-2020-003157,5
IN-2020-003158,5
IN-2020-003159,4
IN-2020-003160,5
JA-2020-003161,5
RU-2020-003162,4
IN-2020-003163,5
RU-2020-003164,5
IN-2020-003165,5
RU-2020-003166,3
SI-2020-003167,3
RU-2020-003168,3
IN-2020-003169,4
IN-2020-003170,5
JA-2020-003171,4
CH-2020-003172,5
IN-2020-003173,5
IN-2020-003174,3
RU-2020-003175,5
CH-2020-003176,5
IN-2020-003177,5
MA-2020-003178,5
IN-2020-003179,4
IN-2020-003180,5
IN-2020-003181,5
IN-2020-003182,5
MA-2020-003183,5
CH-2020-003184,5
IN-2020-003185,5
SI-2020-003186,3
SI-2020-003187,4
IN-2020-003188,5
RU-2020-003189,4
JA-2020-003190,5
CH-2020-003191,5
CH-2020-003192,4
IN-2020-003193,5
IN-2020-003194,5
IN-2020-003195,4
MA-2020-003196,5
MA-2020-003197,4
IN-2020-003198,4
IN-2020-003199,5
JA-2020-003200,5
IN-2020-003201,5
RU-2020-003202,3
IN-2020-003203,4
IN-2020-003204,4
IN-2020-003205,4
IN-2020-003206,3
CH-2020-003207,4
CH-2020-003208,4
CH-2020-003209,4
MA-2020-003210,2
IN-2020-003211,5
CH-2020-003212,5
MA-2020-003213,5
CH-2020-003214,4
JA-2020-003215,5
SI-2020-003216,5
JA-2020-003217,5
JA-2020-003218,3
IN-2020-003219,5
IN-2020-003220,2
JA-2020-003221,5
IN-2020-003222,5
CH-2020-003223,3
IN-2020-003224,4
IN-2020-003225,4
RU-2020-003226,5
IN-2020-003227,5
IN-2020-003228,5
IN-2020-003229,5
MA-2020-003230,4
RU-2020-003231,5
JA-2020-003232,5
SI-2020-003233,5
IN-2020-003234,2
IN-2020-003235,5
MA-2020-003236,5
IN-2020-003237,5
SI-2020-003238,4
CH-2020-003239,5
JA-2020-003240,4
JA-2020-003241,4
IN-2020-003242,5
IN-2020-003243,5
CH-2020-003244,4
MA-2020-003245,5
IN-2020-003246,2
JA-2020-003247,2
IN-2020-003248,5
RU-2020-003249,5
RU-2020-003250,1
CH-2020-003251,4
IN-2020-003252,5
RU-2020-003253,5
SI-2020-003254,5
JA-2020-003255,5
IN-2020-003256,4
CH-2020-003257,5
MA-2020-003258,5
JA-2020-003259,3
CH-2020-003260,4
SI-2020-003261,5
IN-2020-003262,3
RU-2020-003263,3
IN-2020-003264,3
CH-2020-003265,5
RU-2020-003266,5
RU-2020-003267,5
RU-2020-003268,5
MA-2020-003269,1
JA-2020-003270,1
CH-2020-003271,5
IN-2020-003272,5
RU-2020-003273,5
RU-2020-003274,5
IN-2020-003275,5
MA-2020-003276,5
SI-2020-003277,2
IN-2020-003278,4
MA-2020-003279,5
IN-2020-003280,4
JA-2020-003281,3
IN-2020-003282,2
JA-2020-003283,5
JA-2020-003284,2
IN-2020-003285,5
MA-2020-003286,3
RU-2020-003287,2
RU-2020-003288,5
CH-2020-003289,5
IN-2020-003290,5
SI-2020-003291,5
CH-2020-003292,3
MA-2020-003293,2
MA-2020-003294,5
JA-2020-003295,5
JA-2020-003296,5
RU-2020-003297,3
IN-2020-003298,5
IN-2020-003299,3
CH-2020-003300,1
IN-2020-003301,5
JA-2020-003302,5
MA-2020-003303,4
CH-2020-003304,4
JA-2020-003305,5
IN-2020-003306,5
CH-2020-003307,4
IN-2020-003308,5
SI-2020-003309,1
CH-2020-003310,5
JA-2020-003311,4
IN-2020-003312,4
JA-2020-003313,4
IN-2020-003314,1
JA-2020-003315,4
IN-2020-003316,4
RU-2020-003317,5
CH-2020-003318,4
JA-2020-003319,5
RU-2020-003320,2
CH-2020-003321,5
MA-2020-003322,5
JA-2020-003323,5
JA-2020-003324,2
IN-2020-003325,2
MA-2020-003326,5
CH-2020-003327,2
JA-2020-003328,5
JA-2020-003329,4
SI-2021-003330,4
IN-2021-003331,4
JA-2021-003332,4
MA-2021-003333,5
JA-2021-003334,5
IN-2021-003335,5
JA-2021-003336,5
IN-2021-003337,2
IN-2021-003338,5
CH-2021-003339,1
IN-2021-003340,5
JA-2021-003341,5
JA-2021-003342,5
IN-2021-003343,5
CH-2021-003344,5
IN-2021-003345,4
RU-2021-003346,5
MA-2021-003347,5
IN-2021-003348,5
CH-2021-003349,5
SI-2021-003350,3
MA-2021-003351,5
IN-2021-003352,5
IN-2021-003353,3
CH-2021-003354,5
RU-2021-003355,3
CH-2021-003356,5
SI-2021-003357,5
CH-2021-003358,5
RU-2021-003359,5
JA-2021-003360,5
IN-2021-003361,5
IN-2021-003362,4
CH-2021-003363,4
JA-2021-003364,3
IN-2021-003365,4
MA-2021-003366,5
RU-2021-003367,5
MA-2021-003368,5
IN-2021-003369,5
JA-2021-003370,3
JA-2021-003371,5
JA-2021-003372,4
IN-2021-003373,5
MA-2021-003374,3
CH-2021-003375,2
SI-2021-003376,5
IN-2021-003377,4
MA-2021-003378,5
RU-2021-003379,2
IN-2021-003380,1
IN-2021-003381,4
IN-2021-003382,4
MA-2021-003383,2
CH-2021-003384,5
RU-2021-003385,5
IN-2021-003386,3
IN-2021-003387,5
CH-2021-003388,5
MA-2021-003389,3
IN-2021-003390,1
IN-2021-003391,5
RU-2021-003392,5
JA-2021-003393,5
MA-2021-003394,5
RU-2021-003395,5
CH-2021-003396,5
CH-2021-003397,4
SI-2021-003398,5
SI-2021-003399,5
JA-2021-003400,3
IN-2021-003401,5
IN-2021-003402,5
CH-2021-003403,3
IN-2021-003404,4
IN-2021-003405,5
JA-2021-003406,5
IN-2021-003407,4
IN-2021-003408,5
JA-2021-003409,5
MA-2021-003410,5
IN-2021-003411,1
SI-2021-003412,5
SI-2021-003413,3
JA-2021-003414,4
RU-2021-003415,4
JA-2021-003416,5
IN-2021-003417,3
CH-2021-003418,3
IN-2021-003419,4
CH-2021-003420,5
RU-2021-003421,4
IN-2021-003422,5
RU-2021-003423,4
JA-2021-003424,4
RU-2021-003425,1
CH-2021-003426,5
IN-2021-003427,5
IN-2021-003428,5
RU-2021-003429,5
IN-2021-003430,5
IN-2021-003431,5
IN-2021-003432,4
IN-2021-003433,5
JA-2021-003434,2
MA-2021-003435,4
IN-2021-003436,5
MA-2021-003437,4
CH-2021-003438,5
JA-2021-003439,5
IN-2021-003440,5
IN-2021-003441,5
RU-2021-003442,3
MA-2021-003443,4
IN-2021-003444,4
IN-2021-003445,4
JA-2021-003446,4
MA-2021-003447,5
IN-2021-003448,4
RU-2021-003449,5
IN-2021-003450,5
CH-2021-003451,3
SI-2021-003452,5
MA-2021-003453,5
JA-2021-003454,5
JA-2021-003455,5
IN-2021-003456,5
IN-2021-003457,3
JA-2021-003458,4
IN-2021-003459,5
IN-2021-003460,5
IN-2021-003461,5
IN-2021-003462,4
JA-2021-003463,5
IN-2021-003464,4
IN-2021-003465,3
RU-2021-003466,3
IN-2021-003467,3
MA-2021-003468,1
SI-2021-003469,5
SI-2021-003470,4
RU-2021-003471,5
MA-2021-003472,5
IN-2021-003473,5
IN-2021-003474,5
IN-2021-003475,5
JA-2021-003476,3
JA-2021-003477,2
IN-2021-003478,4
CH-2021-003479,4
JA-2021-003480,5
CH-2021-003481,5
IN-2021-003482,5
MA-2021-003483,3
CH-2021-003484,3
SI-2021-003485,4
MA-2021-003486,4
IN-2021-003487,4
CH-2021-003488,2
CH-2021-003489,5
CH-2021-003490,5
MA-2021-003491,5
IN-2021-003492,5
CH-2021-003493,4
SI-2021-003494,3
SI-2021-003495,5
CH-2021-003496,4
JA-2021-003497,5
CH-2021-003498,5
JA-2021-003499,5
IN-2021-003500,5
MA-2021-003501,5
IN-2021-003502,4
IN-2021-003503,5
RU-2021-003504,3
MA-2021-003505,4
CH-2021-003506,5
IN-2021-003507,5
RU-2021-003508,3
JA-2021-003509,4
IN-2021-003510,5
CH-2021-003511,5
IN-2021-003512,1
CH-2021-003513,5
IN-2021-003514,3
JA-2021-003515,4
CH-2021-003516,3
CH-2021-003517,5
CH-2021-003518,5
CH-2021-003519,3
MA-2021-003520,3
RU-2021-003521,4
MA-2021-003522,4
CH-2021-003523,1
IN-2021-003524,5
JA-2021-003525,2
RU-2021-003526,5
IN-2021-003527,5
MA-2021-003528,3
RU-2021-003529,5
CH-2021-003530,5
JA-2021-003531,4
JA-2021-003532,5
RU-2021-003533,5
RU-2021-003534,5
IN-2021-003535,4
JA-2021-003536,3
IN-2021-003537,2
MA-2021-003538,5
CH-2021-003539,5
IN-2021-003540,1
MA-2021-003541,3
JA-2021-003542,5
IN-2021-003543,2
IN-2021-003544,5
RU-2021-003545,4
IN-2021-003546,5
CH-2021-003547,5
IN-2021-003548,5
JA-2021-003549,4
IN-2021-003550,5
MA-2021-003551,3
SI-2021-003552,5
MA-2021-003553,5
MA-2021-003554,4
IN-2021-003555,5
CH-2021-003556,4
RU-2021-003557,5
IN-2021-003558,5
IN-2021-003559,5
RU-2021-003560,5
JA-2021-003561,3
SI-2021-003562,5
CH-2021-003563,3
IN-2021-003564,5
CH-2021-003565,2
SI-2021-003566,5
IN-2021-003567,5
IN-2021-003568,5
IN-2021-003569,5
JA-2021-003570,4
JA-2021-003571,5
CH-2021-003572,5
CH-2021-003573,4
JA-2021-003574,4
IN-2021-003575,5
RU-2021-003576,2
IN-2021-003577,3
MA-2021-003578,5
IN-2021-003579,2
RU-2021-003580,5
IN-2021-003581,5
RU-2021-003582,5
RU-2021-003583,5
JA-2021-003584,5
IN-2021-003585,5
JA-2021-003586,4
CH-2021-003587,5
CH-2021-003588,3
IN-2021-003589,1
CH-2021-003590,1
JA-2021-003591,4
JA-2021-003592,5
JA-2021-003593,5
IN-2021-003594,5
IN-2021-003595,5
MA-2021-003596,5
RU-2021-003597,2
MA-2021-003598,5
JA-2021-003599,5
IN-2021-003600,3
IN-2021-003601,5
SI-2021-003602,5
JA-2021-003603,5
JA-2021-003604,5
IN-2021-003605,5
CH-2021-003606,5
IN-2021-003607,5
IN-2021-003608,5
IN-2021-003609,1
IN-2021-003610,1
CH-2021-003611,5
IN-2021-003612,5
IN-2021-003613,4
JA-2021-003614,3
RU-2021-003615,4
IN-2021-003616,5
JA-2021-003617,1
IN-2021-003618,3
JA-2021-003619,3
JA-2021-003620,5
IN-2021-003621,5
CH-2021-003622,5
JA-2021-003623,5
IN-2021-003624,3
IN-2021-003625,5
CH-2021-003626,5
IN-2021-003627,4
IN-2021-003628,4
IN-2021-003629,5
MA-2021-003630,5
IN-2021-003631,5
SI-2021-003632,2
JA-2021-003633,2
IN-2021-003634,4
CH-2021-003635,2
IN-2021-003636,1
CH-2021-003637,3
CH-2021-003638,5
CH-2021-003639,5
MA-2021-003640,4
SI-2021-003641,4
MA-2021-003642,1
IN-2021-003643,4
CH-2021-003644,5
JA-2021-003645,5
IN-2021-003646,1
CH-2021-003647,3
SI-2021-003648,3
IN-2021-003649,5
JA-2021-003650,3
JA-2021-003651,5
IN-2021-003652,5
IN-2021-003653,2
JA-2021-003654,4
IN-2021-003655,5
RU-2021-003656,4
JA-2021-003657,4
MA-2021-003658,5
SI-2021-003659,1
CH-2021-003660,5
MA-2021-003661,2
JA-2021-003662,5
IN-2021-003663,5
IN-2021-003664,2
RU-2021-003665,5
JA-2021-003666,4
IN-2021-003667,4
RU-2021-003668,5
RU-2021-003669,3
CH-2021-003670,5
CH-2021-003671,2
IN-2021-003672,5
IN-2021-003673,5
IN-2021-003674,2
SI-2021-003675,4
RU-2021-003676,5
JA-2021-003677,5
IN-2021-003678,4
IN-2021-003679,5
CH-2021-003680,5
IN-2021-003681,1
RU-2021-003682,4
JA-2021-003683,5
RU-2021-003684,5
RU-2021-003685,4
JA-2021-003686,4
CH-2021-003687,4
CH-2021-003688,3
IN-2021-003689,5
IN-2021-003690,5
JA-2021-003691,5
IN-2021-003692,5
CH-2021-003693,4
JA-2021-003694,3
CH-2021-003695,5
IN-2021-003696,5
JA-2021-003697,2
JA-2021-003698,3
RU-2021-003699,3
IN-2021-003700,3
IN-2021-003701,5
SI-2021-003702,4
RU-2021-003703,1
IN-2021-003704,5
CH-2021-003705,5
IN-2021-003706,5
MA-2021-003707,5
SI-2021-003708,1
IN-2021-003709,5
SI-2021-003710,5
IN-2021-003711,5
RU-2021-003712,5
SI-2021-003713,4
IN-2021-003714,4
JA-2021-003715,4
JA-2021-003716,3
IN-2021-003717,1
JA-2021-003718,4
JA-2021-003719,5
IN-2021-003720,3
RU-2021-003721,4
CH-2021-003722,5
JA-2021-003723,3
IN-2021-003724,5
IN-2021-003725,3
IN-2021-003726,5
IN-2021-003727,4
MA-2021-003728,3
JA-2021-003729,2
IN-2021-003730,5
CH-2021-003731,5
IN-2021-003732,3
RU-2021-003733,3
IN-2021-003734,5
IN-2021-003735,3
SI-2021-003736,4
RU-2021-003737,5
IN-2021-003738,3
JA-2021-003739,5
CH-2021-003740,5
IN-2021-003741,4
SI-2021-003742,5
IN-2021-003743,5
CH-2021-003744,3
MA-2021-003745,4
IN-2021-003746,4
MA-2021-003747,5
RU-2021-003748,5
CH-2021-003749,5
SI-2021-003750,5
JA-2021-003751,5
RU-2021-003752,5
SI-2021-003753,5
MA-2021-003754,5
RU-2021-003755,5
IN-2021-003756,5
RU-2021-003757,4
IN-2021-003758,5
CH-2021-003759,4
IN-2021-003760,5
JA-2021-003761,5
CH-2021-003762,5
MA-2021-003763,5
RU-2021-003764,2
IN-2021-003765,4
IN-2021-003766,5
CH-2021-003767,4
MA-2021-003768,4
JA-2021-003769,5
SI-2021-003770,5
CH-2021-003771,5
JA-2021-003772,5
IN-2021-003773,5
RU-2021-003774,4
IN-2021-003775,4
IN-2021-003776,5
IN-2021-003777,1
MA-2021-003778,3
RU-2021-003779,5
IN-2021-003780,4
RU-2021-003781,5
RU-2021-003782,4
CH-2021-003783,2
RU-2021-003784,2
IN-2021-003785,1
IN-2021-003786,5
IN-2021-003787,2
JA-2021-003788,5
IN-2021-003789,5
JA-2021-003790,4
CH-2021-003791,5
RU-2021-003792,5
IN-2021-003793,5
CH-2021-003794,4
JA-2021-003795,5
IN-2021-003796,4
IN-2021-003797,3
CH-2021-003798,4
IN-2021-003799,5
JA-2021-003800,3
CH-2021-003801,5
IN-2021-003802,5
IN-2021-003803,2
MA-2021-003804,5
MA-2021-003805,4
MA-2021-003806,5
RU-2021-003807,5
CH-2021-003808,5
CH-2021-003809,5
JA-2021-003810,4
IN-2021-003811,5
JA-2021-003812,5
